Trial Number: ,  Random Number: 
3065  ,  0.1119724113  
3066  ,  0.4327524644  
3067  ,  0.9635303812  
3068  ,  0.4207892087  
3069  ,  0.8138676107  
3070  ,  0.0993377483  
3071  ,  0.0708639790  
3072  ,  0.5058442946  
3073  ,  0.1516769921  
3074  ,  0.8634296701  
3075  ,  0.7762077700  
3076  ,  0.4070253609  
3077  ,  0.3674428541  
3078  ,  0.5462813196  
3079  ,  0.4734336375  
3080  ,  0.8687398907  
3081  ,  0.9489425336  
3082  ,  0.0210272530  
3083  ,  0.0340281381  
3084  ,  0.3044831690  
3085  ,  0.0721762749  
3086  ,  0.0100405896  
3087  ,  0.0394909513  
3088  ,  0.2241584521  
3089  ,  0.9444563128  
3090  ,  0.1811883908  
3091  ,  0.1174657430  
3092  ,  0.3508102664  
3093  ,  0.0785546434  
3094  ,  0.4493545335  
3095  ,  0.6625263222  
3096  ,  0.5832392346  
3097  ,  0.0306711020  
3098  ,  0.8890652181  
3099  ,  0.7229834895  
3100  ,  0.4604327525  
3101  ,  0.6314889981  
3102  ,  0.1647999512  
3103  ,  0.3351237526  
3104  ,  0.2843104343  
3105  ,  0.2433545946  
3106  ,  0.8852504044  
3107  ,  0.0856959746  
3108  ,  0.5567796869  
3109  ,  0.0739768670  
3110  ,  0.7872249519  
3111  ,  0.1843928343  
3112  ,  0.8876003296  
3113  ,  0.0777306436  
3114  ,  0.1565294351  
3115  ,  0.8272041993  
3116  ,  0.0291451765  
3117  ,  0.4763939329  
3118  ,  0.3909115879  
3119  ,  0.1320230720  
3120  ,  0.1945249794  
3121  ,  0.4300973540  
3122  ,  0.1118503372  
3123  ,  0.4279915769  
3124  ,  0.3148594623  
3125  ,  0.8901028474  
3126  ,  0.7319254128  
3127  ,  0.1793267617  
3128  ,  0.3925290689  
3129  ,  0.1641285440  
3130  ,  0.8827784051  
3131  ,  0.3252967925  
3132  ,  0.6062501907  
3133  ,  0.2263557848  
3134  ,  0.6113467818  
3135  ,  0.3175145726  
3136  ,  0.3243507187  
3137  ,  0.3023163549  
3138  ,  0.7494430372  
3139  ,  0.6356089969  
3140  ,  0.6826075014  
3141  ,  0.7605212561  
3142  ,  0.3636280404  
3143  ,  0.0628070925  
3144  ,  0.8826868496  
3145  ,  0.8423718986  
3146  ,  0.6913968322  
3147  ,  0.5024262215  
3148  ,  0.8673970763  
3149  ,  0.2605670339  
3150  ,  0.4698324534  
3151  ,  0.6166570025  
3152  ,  0.5296182134  
3153  ,  0.1985839412  
3154  ,  0.0632343516  
3155  ,  0.0688802759  
3156  ,  0.1101107822  
3157  ,  0.7412640767  
3158  ,  0.2958464309  
3159  ,  0.6508072146  
3160  ,  0.9413739433  
3161  ,  0.2684408094  
3162  ,  0.3955504013  
3163  ,  0.0754112369  
3164  ,  0.1933652760  
3165  ,  0.8429517502  
3166  ,  0.9557786798  
3167  ,  0.7175206763  
3168  ,  0.7775505844  
3169  ,  0.1236610004  
3170  ,  0.3205359050  
3171  ,  0.0823694571  
3172  ,  0.0650349437  
3173  ,  0.8354747154  
3174  ,  0.3001495407  
3175  ,  0.2846461379  
3176  ,  0.5758842738  
3177  ,  0.3269447920  
3178  ,  0.6228827784  
3179  ,  0.3177587207  
3180  ,  0.2950529496  
3181  ,  0.2471694082  
3182  ,  0.0292672506  
3183  ,  0.3959471419  
3184  ,  0.7716605121  
3185  ,  0.8731955931  
3186  ,  0.4155095065  
3187  ,  0.1497543260  
3188  ,  0.6576738792  
3189  ,  0.1186559648  
3190  ,  0.9314554277  
3191  ,  0.9561143834  
3192  ,  0.8423108615  
3193  ,  0.7559434797  
3194  ,  0.4403820917  
3195  ,  0.1845454268  
3196  ,  0.8383434553  
3197  ,  0.8818018128  
3198  ,  0.2461928159  
3199  ,  0.6408276620  
3200  ,  0.5767998291  
3201  ,  0.1588488418  
3202  ,  0.4943082980  
3203  ,  0.9888302255  
3204  ,  0.2658162175  
3205  ,  0.8635517441  
3206  ,  0.1527146214  
3207  ,  0.4322336497  
3208  ,  0.4704428236  
3209  ,  0.2720114750  
3210  ,  0.9796136357  
3211  ,  0.4375133518  
3212  ,  0.0692159795  
3213  ,  0.4149906919  
3214  ,  0.3830378124  
3215  ,  0.7788018433  
3216  ,  0.2441480758  
3217  ,  0.7333903012  
3218  ,  0.5800042726  
3219  ,  0.6864833522  
3220  ,  0.1599475082  
3221  ,  0.6651509140  
3222  ,  0.9602649007  
3223  ,  0.3805963317  
3224  ,  0.4890896329  
3225  ,  0.6952421644  
3226  ,  0.0614337596  
3227  ,  0.7701040681  
3228  ,  0.4387951292  
3229  ,  0.8998382519  
3230  ,  0.0619830927  
3231  ,  0.5994445631  
3232  ,  0.4362010559  
3233  ,  0.5155186621  
3234  ,  0.1976989044  
3235  ,  0.8238776818  
3236  ,  0.1279946287  
3237  ,  0.5656910916  
3238  ,  0.0084841456  
3239  ,  0.4940641499  
3240  ,  0.8507644887  
3241  ,  0.0742515336  
3242  ,  0.8213446455  
3243  ,  0.9322794275  
3244  ,  0.2282174139  
3245  ,  0.8990447707  
3246  ,  0.3760185553  
3247  ,  0.4802392651  
3248  ,  0.0517899106  
3249  ,  0.7150181585  
3250  ,  0.9993896298  
3251  ,  0.6011841182  
3252  ,  0.1005584887  
3253  ,  0.1797235023  
3254  ,  0.2350535600  
3255  ,  0.6159550768  
3256  ,  0.0567949461  
3257  ,  0.8112430189  
3258  ,  0.3341471603  
3259  ,  0.8557390057  
3260  ,  0.1737113559  
3261  ,  0.6101870785  
3262  ,  0.5137180700  
3263  ,  0.5115512558  
3264  ,  0.8511307108  
3265  ,  0.9576403088  
3266  ,  0.3890194403  
3267  ,  0.9627979369  
3268  ,  0.7758415479  
3269  ,  0.8191167943  
3270  ,  0.4858546709  
3271  ,  0.8649555956  
3272  ,  0.7824945830  
3273  ,  0.7867366558  
3274  ,  0.2391735588  
3275  ,  0.7788018433  
3276  ,  0.0916165654  
3277  ,  0.9905697806  
3278  ,  0.3844416639  
3279  ,  0.6216620380  
3280  ,  0.0806299020  
3281  ,  0.4101077303  
3282  ,  0.1474959563  
3283  ,  0.7222205267  
3284  ,  0.2444532609  
3285  ,  0.6178167058  
3286  ,  0.1398663289  
3287  ,  0.7600939970  
3288  ,  0.5017853328  
3289  ,  0.4849391156  
3290  ,  0.3652150029  
3291  ,  0.3713797418  
3292  ,  0.5033112583  
3293  ,  0.8822290719  
3294  ,  0.2432325205  
3295  ,  0.7016510514  
3296  ,  0.0981475265  
3297  ,  0.9053010651  
3298  ,  0.0577105014  
3299  ,  0.6870937223  
3300  ,  0.6147953734  
3301  ,  0.6572161016  
3302  ,  0.7344584490  
3303  ,  0.3458662679  
3304  ,  0.1125522629  
3305  ,  0.1185644093  
3306  ,  0.3554490799  
3307  ,  0.8601641896  
3308  ,  0.2602618488  
3309  ,  0.1370281075  
3310  ,  0.3158055361  
3311  ,  0.7305825983  
3312  ,  0.9978637043  
3313  ,  0.0669576098  
3314  ,  0.5294961394  
3315  ,  0.7842036195  
3316  ,  0.6377452925  
3317  ,  0.0908841212  
3318  ,  0.5900143437  
3319  ,  0.3171178320  
3320  ,  0.5615405744  
3321  ,  0.7538071841  
3322  ,  0.2925504318  
3323  ,  0.1532639546  
3324  ,  0.1690115055  
3325  ,  0.7416302988  
3326  ,  0.4236274300  
3327  ,  0.9004181036  
3328  ,  0.2351756340  
3329  ,  0.4349803156  
3330  ,  0.2245857112  
3331  ,  0.1844843898  
3332  ,  0.3317056795  
3333  ,  0.2697225867  
3334  ,  0.4352244636  
3335  ,  0.1441084017  
3336  ,  0.4691610462  
3337  ,  0.4353160192  
3338  ,  0.3236793115  
3339  ,  0.9656666768  
3340  ,  0.6162297433  
3341  ,  0.9423200171  
3342  ,  0.6088137455  
3343  ,  0.7408978545  
3344  ,  0.2519608142  
3345  ,  0.5901364177  
3346  ,  0.6817529832  
3347  ,  0.4280220954  
3348  ,  0.6078066347  
3349  ,  0.8668477432  
3350  ,  0.0319833979  
3351  ,  0.1974547563  
3352  ,  0.7548448134  
3353  ,  0.3113803522  
3354  ,  0.2853785821  
3355  ,  0.9438154241  
3356  ,  0.1935483871  
3357  ,  0.3702200385  
3358  ,  0.7592699973  
3359  ,  0.2447889645  
3360  ,  0.1012909330  
3361  ,  0.2793053987  
3362  ,  0.9416180914  
3363  ,  0.5489974670  
3364  ,  0.8945890683  
3365  ,  0.0025940733  
3366  ,  0.8003479110  
3367  ,  0.8732261116  
3368  ,  0.2616962188  
3369  ,  0.7586901456  
3370  ,  0.3286843471  
3371  ,  0.7908871731  
3372  ,  0.3228247932  
3373  ,  0.1662953581  
3374  ,  0.2334360790  
3375  ,  0.9926755577  
3376  ,  0.0726950896  
3377  ,  0.5403607288  
3378  ,  0.1718497269  
3379  ,  0.2007812738  
3380  ,  0.7632679220  
3381  ,  0.3697012238  
3382  ,  0.4435865352  
3383  ,  0.7177953429  
3384  ,  0.3817865535  
3385  ,  0.5075228126  
3386  ,  0.5441145054  
3387  ,  0.3916745506  
3388  ,  0.8808862575  
3389  ,  0.1061738945  
3390  ,  0.4857020783  
3391  ,  0.2780236213  
3392  ,  0.3169042024  
3393  ,  0.8272041993  
3394  ,  0.2920316172  
3395  ,  0.7808465835  
3396  ,  0.5526596881  
3397  ,  0.3580431532  
3398  ,  0.5731681265  
3399  ,  0.5529648732  
3400  ,  0.6808984649  
3401  ,  0.7666554765  
3402  ,  0.5865657521  
3403  ,  0.9376201666  
3404  ,  0.8246711631  
3405  ,  0.7253334147  
3406  ,  0.6909390545  
3407  ,  0.2322458571  
3408  ,  0.4710226753  
3409  ,  0.1347087008  
3410  ,  0.5987426374  
3411  ,  0.5558641316  
3412  ,  0.9940794092  
3413  ,  0.1797845393  
3414  ,  0.3338114566  
3415  ,  0.6009704886  
3416  ,  0.5236671041  
3417  ,  0.3483382672  
3418  ,  0.3004547258  
3419  ,  0.0517593921  
3420  ,  0.8161870174  
3421  ,  0.4438917203  
3422  ,  0.3698232978  
3423  ,  0.9496139409  
3424  ,  0.2835474715  
3425  ,  0.1238441115  
3426  ,  0.3903927732  
3427  ,  0.7865535447  
3428  ,  0.8364818262  
3429  ,  0.9944761498  
3430  ,  0.0283822138  
3431  ,  0.6093630787  
3432  ,  0.6985992004  
3433  ,  0.7934507279  
3434  ,  0.3446150090  
3435  ,  0.9139378033  
3436  ,  0.8475600452  
3437  ,  0.6918851283  
3438  ,  0.0137028108  
3439  ,  0.6122318186  
3440  ,  0.2392040773  
3441  ,  0.2464980010  
3442  ,  0.5924863430  
3443  ,  0.8528702658  
3444  ,  0.4713278603  
3445  ,  0.0337229530  
3446  ,  0.7430036317  
3447  ,  0.9761650441  
3448  ,  0.0430005799  
3449  ,  0.4962004456  
3450  ,  0.8173467208  
3451  ,  0.3853267006  
3452  ,  0.8659627064  
3453  ,  0.0339671010  
3454  ,  0.7097079379  
3455  ,  0.6151921140  
3456  ,  0.1841181677  
3457  ,  0.8706930754  
3458  ,  0.3823969237  
3459  ,  0.3788262581  
3460  ,  0.5577867977  
3461  ,  0.7266151921  
3462  ,  0.9719229713  
3463  ,  0.8746910001  
3464  ,  0.0679952391  
3465  ,  0.8295236061  
3466  ,  0.8814050722  
3467  ,  0.1340678121  
3468  ,  0.3986022523  
3469  ,  0.2946867275  
3470  ,  0.7655568102  
3471  ,  0.6914273507  
3472  ,  0.9507431257  
3473  ,  0.4052552873  
3474  ,  0.8145084994  
3475  ,  0.3576769311  
3476  ,  0.6474501785  
3477  ,  0.8243049409  
3478  ,  0.2426526688  
3479  ,  0.3787347026  
3480  ,  0.5836054567  
3481  ,  0.2696920682  
3482  ,  0.3889584033  
3483  ,  0.7597888119  
3484  ,  0.1778313547  
3485  ,  0.6833094272  
3486  ,  0.3346964934  
3487  ,  0.0367442854  
3488  ,  0.9827875607  
3489  ,  0.4253059481  
3490  ,  0.4450819422  
3491  ,  0.2767113254  
3492  ,  0.8096255379  
3493  ,  0.5253761406  
3494  ,  0.7408978545  
3495  ,  0.5874813074  
3496  ,  0.3235877560  
3497  ,  0.5216223640  
3498  ,  0.5067293313  
3499  ,  0.9186986908  
3500  ,  0.7661061434  
3501  ,  0.9188207648  
3502  ,  0.0413525803  
3503  ,  0.4349497971  
3504  ,  0.9603259377  
3505  ,  0.7967772454  
3506  ,  0.9573961608  
3507  ,  0.2424085208  
3508  ,  0.2560808130  
3509  ,  0.6005737480  
3510  ,  0.9355754265  
3511  ,  0.7504196295  
3512  ,  0.5705435347  
3513  ,  0.6436964019  
3514  ,  0.3407696768  
3515  ,  0.4487746818  
3516  ,  0.1808221686  
3517  ,  0.3550218207  
3518  ,  0.6054261910  
3519  ,  0.3825495163  
3520  ,  0.4247871334  
3521  ,  0.8016907254  
3522  ,  0.7866756188  
3523  ,  0.1054109317  
3524  ,  0.9662465285  
3525  ,  0.5179906613  
3526  ,  0.2037415693  
3527  ,  0.3924985504  
3528  ,  0.7809686575  
3529  ,  0.1727347636  
3530  ,  0.5616626484  
3531  ,  0.4945524461  
3532  ,  0.5196386608  
3533  ,  0.1055024873  
3534  ,  0.4674214911  
3535  ,  0.2140873440  
3536  ,  0.4039429914  
3537  ,  0.2630695517  
3538  ,  0.7450483718  
3539  ,  0.5854670858  
3540  ,  0.3120822779  
3541  ,  0.5678884243  
3542  ,  0.4557634205  
3543  ,  0.4390392773  
3544  ,  0.2100894192  
3545  ,  0.2492446669  
3546  ,  0.0294198431  
3547  ,  0.6322519608  
3548  ,  0.5851619007  
3549  ,  0.1685232093  
3550  ,  0.4136783959  
3551  ,  0.2269966735  
3552  ,  0.0368358409  
3553  ,  0.6699728385  
3554  ,  0.6466872158  
3555  ,  0.3964354381  
3556  ,  0.6831568346  
3557  ,  0.9879146702  
3558  ,  0.7601245155  
3559  ,  0.3407696768  
3560  ,  0.5370952483  
3561  ,  0.7421185949  
3562  ,  0.4185308390  
3563  ,  0.9946897794  
3564  ,  0.5100863674  
3565  ,  0.5522629475  
3566  ,  0.2011780145  
3567  ,  0.8065431684  
3568  ,  0.1988586077  
3569  ,  0.3024384289  
3570  ,  0.9326151311  
3571  ,  0.3713797418  
3572  ,  0.1116061892  
3573  ,  0.0878017518  
3574  ,  0.9685354167  
3575  ,  0.1987975707  
3576  ,  0.4898220771  
3577  ,  0.3737907041  
3578  ,  0.8429212317  
3579  ,  0.3963744011  
3580  ,  0.3822138127  
3581  ,  0.3994567705  
3582  ,  0.1825922422  
3583  ,  0.5508285775  
3584  ,  0.1267433699  
3585  ,  0.3565782647  
3586  ,  0.2958464309  
3587  ,  0.5875118259  
3588  ,  0.8971831416  
3589  ,  0.3747672964  
3590  ,  0.3409222694  
3591  ,  0.8896145512  
3592  ,  0.4701071200  
3593  ,  0.8452101199  
3594  ,  0.4809106723  
3595  ,  0.4584185308  
3596  ,  0.8694723350  
3597  ,  0.1128269295  
3598  ,  0.9313638722  
3599  ,  0.3960081790  
3600  ,  0.0435499130  
3601  ,  0.0694296091  
3602  ,  0.3064058351  
3603  ,  0.4911038545  
3604  ,  0.2320627461  
3605  ,  0.6781517991  
3606  ,  0.1703848384  
3607  ,  0.1900692770  
3608  ,  0.1785332804  
3609  ,  0.9608752709  
3610  ,  0.2003540147  
3611  ,  0.7336344493  
3612  ,  0.8447828608  
3613  ,  0.4796899319  
3614  ,  0.8665120396  
3615  ,  0.7410199286  
3616  ,  0.7836848048  
3617  ,  0.8441724906  
3618  ,  0.0361949522  
3619  ,  0.0226447340  
3620  ,  0.8262581256  
3621  ,  0.2746055483  
3622  ,  0.4083071383  
3623  ,  0.9024933622  
3624  ,  0.2394787439  
3625  ,  0.7537156285  
3626  ,  0.1835688345  
3627  ,  0.8313547166  
3628  ,  0.0111392560  
3629  ,  0.7972350230  
3630  ,  0.8778954436  
3631  ,  0.5726798303  
3632  ,  0.4177678762  
3633  ,  0.3748588519  
3634  ,  0.6841334269  
3635  ,  0.7417523728  
3636  ,  0.5321207312  
3637  ,  0.0130008850  
3638  ,  0.2891628773  
3639  ,  0.9795220801  
3640  ,  0.8262581256  
3641  ,  0.6103091525  
3642  ,  0.5522629475  
3643  ,  0.5426190985  
3644  ,  0.5267494736  
3645  ,  0.9973754082  
3646  ,  0.9510177923  
3647  ,  0.5907467879  
3648  ,  0.8779564806  
3649  ,  0.7716605121  
3650  ,  0.2009643849  
3651  ,  0.9521164586  
3652  ,  0.9696951201  
3653  ,  0.4395580920  
3654  ,  0.9556871242  
3655  ,  0.6491897336  
3656  ,  0.2858668783  
3657  ,  0.3956724754  
3658  ,  0.9926450392  
3659  ,  0.9652088992  
3660  ,  0.6297189245  
3661  ,  0.7717520676  
3662  ,  0.7920468764  
3663  ,  0.3328348643  
3664  ,  0.5825067904  
3665  ,  0.6857509079  
3666  ,  0.9146092105  
3667  ,  0.8266243477  
3668  ,  0.1515854366  
3669  ,  0.9226966155  
3670  ,  0.0838343455  
3671  ,  0.5399945067  
3672  ,  0.7642750328  
3673  ,  0.5782952361  
3674  ,  0.3802606281  
3675  ,  0.6283761101  
3676  ,  0.2633136998  
3677  ,  0.6968291269  
3678  ,  0.4529251991  
3679  ,  0.2994781335  
3680  ,  0.0611285745  
3681  ,  0.4342478713  
3682  ,  0.1546983245  
3683  ,  0.5323343608  
3684  ,  0.1080050050  
3685  ,  0.7780999176  
3686  ,  0.5077364422  
3687  ,  0.8057802057  
3688  ,  0.8312021241  
3689  ,  0.3552659688  
3690  ,  0.4053468429  
3691  ,  0.6180913724  
3692  ,  0.7009796442  
3693  ,  0.3588366344  
3694  ,  0.9562974944  
3695  ,  0.0790734581  
3696  ,  0.5799432356  
3697  ,  0.1253395184  
3698  ,  0.8779869991  
3699  ,  0.3553880428  
3700  ,  0.5117038484  
3701  ,  0.3937498093  
3702  ,  0.8447218238  
3703  ,  0.2507095553  
3704  ,  0.1051362651  
3705  ,  0.7771538438  
3706  ,  0.1973326823  
3707  ,  0.7019867550  
3708  ,  0.1709952086  
3709  ,  0.4787438581  
3710  ,  0.9204077273  
3711  ,  0.4729758599  
3712  ,  0.7661976989  
3713  ,  0.7833185827  
3714  ,  0.2930692465  
3715  ,  0.8261360515  
3716  ,  0.3029877621  
3717  ,  0.3548997467  
3718  ,  0.1203344829  
3719  ,  0.4544816431  
3720  ,  0.8785973693  
3721  ,  0.8730124821  
3722  ,  0.9503463851  
3723  ,  0.4542985321  
3724  ,  0.4819788202  
3725  ,  0.0372936186  
3726  ,  0.1843012787  
3727  ,  0.6202887051  
3728  ,  0.2335886715  
3729  ,  0.4732810450  
3730  ,  0.4856105228  
3731  ,  0.8439588610  
3732  ,  0.3147679067  
3733  ,  0.5690481277  
3734  ,  0.3933225501  
3735  ,  0.8970610675  
3736  ,  0.7427289651  
3737  ,  0.7754448073  
3738  ,  0.5476851711  
3739  ,  0.3809320353  
3740  ,  0.6474806970  
3741  ,  0.4000061037  
3742  ,  0.4327524644  
3743  ,  0.1231116672  
3744  ,  0.2071596423  
3745  ,  0.4264961699  
3746  ,  0.0431226539  
3747  ,  0.8024536882  
3748  ,  0.8976104007  
3749  ,  0.3909421064  
3750  ,  0.3806573687  
3751  ,  0.0838343455  
3752  ,  0.2125309000  
3753  ,  0.8455763421  
3754  ,  0.1873531297  
3755  ,  0.0444044313  
3756  ,  0.5111239967  
3757  ,  0.4421521653  
3758  ,  0.8211310160  
3759  ,  0.1714835047  
3760  ,  0.1482284005  
3761  ,  0.1652577288  
3762  ,  0.6801660207  
3763  ,  0.7143467513  
3764  ,  0.5445112461  
3765  ,  0.7476119266  
3766  ,  0.0824610126  
3767  ,  0.6706442457  
3768  ,  0.3519699698  
3769  ,  0.7980590228  
3770  ,  0.0066835536  
3771  ,  0.1888790551  
3772  ,  0.3716849269  
3773  ,  0.6737571337  
3774  ,  0.6005737480  
3775  ,  0.6682332835  
3776  ,  0.3794366283  
3777  ,  0.6277962584  
3778  ,  0.8631550035  
3779  ,  0.3365276040  
3780  ,  0.5161595508  
3781  ,  0.2633747368  
3782  ,  0.4071169164  
3783  ,  0.5886410108  
3784  ,  0.3986938078  
3785  ,  0.8260139775  
3786  ,  0.7075411237  
3787  ,  0.8652302622  
3788  ,  0.6079592273  
3789  ,  0.3646351512  
3790  ,  0.7429425947  
3791  ,  0.3540452284  
3792  ,  0.7097994934  
3793  ,  0.2933744316  
3794  ,  0.4354991302  
3795  ,  0.2949919126  
3796  ,  0.4657734916  
3797  ,  0.3848078860  
3798  ,  0.7961668752  
3799  ,  0.1694082461  
3800  ,  0.3892635884  
3801  ,  0.7260963775  
3802  ,  0.1810968352  
3803  ,  0.5558030946  
3804  ,  0.3038422803  
3805  ,  0.6693624683  
3806  ,  0.5657216102  
3807  ,  0.9326761681  
3808  ,  0.0596026490  
3809  ,  0.3072908719  
3810  ,  0.2425611133  
3811  ,  0.2099063082  
3812  ,  0.0641499069  
3813  ,  0.5056917020  
3814  ,  0.8493911557  
3815  ,  0.2699056978  
3816  ,  0.7839899899  
3817  ,  0.0234687338  
3818  ,  0.1331217383  
3819  ,  0.2997528001  
3820  ,  0.8733176672  
3821  ,  0.7522507401  
3822  ,  0.3571886349  
3823  ,  0.1955626087  
3824  ,  0.0855433821  
3825  ,  0.6059144871  
3826  ,  0.7567369610  
3827  ,  0.8205511643  
3828  ,  0.6246833705  
3829  ,  0.0921658986  
3830  ,  0.9497054964  
3831  ,  0.3975035859  
3832  ,  0.0920743431  
3833  ,  0.0968962676  
3834  ,  0.7088229011  
3835  ,  0.8178350169  
3836  ,  0.6854152043  
3837  ,  0.9124423963  
3838  ,  0.0012512589  
3839  ,  0.1471907712  
3840  ,  0.8055665761  
3841  ,  0.0414441359  
3842  ,  0.7022003845  
3843  ,  0.1102938932  
3844  ,  0.7283547472  
3845  ,  0.8075807978  
3846  ,  0.8883327738  
3847  ,  0.8349253822  
3848  ,  0.4965971862  
3849  ,  0.3035370952  
3850  ,  0.1177404096  
3851  ,  0.6373485519  
3852  ,  0.6892605365  
3853  ,  0.7087618641  
3854  ,  0.6026184881  
3855  ,  0.1298562578  
3856  ,  0.2239753410  
3857  ,  0.5073702200  
3858  ,  0.6802270577  
3859  ,  0.4317758721  
3860  ,  0.8486892300  
3861  ,  0.6375621815  
3862  ,  0.4896084475  
3863  ,  0.7653126621  
3864  ,  0.4792931913  
3865  ,  0.1040681173  
3866  ,  0.2590411084  
3867  ,  0.2173833430  
3868  ,  0.0390636921  
3869  ,  0.0848719749  
3870  ,  0.1115756706  
3871  ,  0.9487899411  
3872  ,  0.9564195685  
3873  ,  0.0629596850  
3874  ,  0.7940305795  
3875  ,  0.6317026276  
3876  ,  0.9768059328  
3877  ,  0.0149540696  
3878  ,  0.2360911893  
3879  ,  0.3971984008  
3880  ,  0.4459059420  
3881  ,  0.1878414258  
3882  ,  0.3462019715  
3883  ,  0.0735496078  
3884  ,  0.7191381573  
3885  ,  0.4942167425  
3886  ,  0.9492172002  
3887  ,  0.9970397046  
3888  ,  0.8547929319  
3889  ,  0.0585955382  
3890  ,  0.2736594745  
3891  ,  0.1758781701  
3892  ,  0.2463759270  
3893  ,  0.9450361644  
3894  ,  0.8936735130  
3895  ,  0.0894802698  
3896  ,  0.3509018220  
3897  ,  0.5975218970  
3898  ,  0.5322122868  
3899  ,  0.9031952879  
3900  ,  0.1687978759  
3901  ,  0.0248420667  
3902  ,  0.6322519608  
3903  ,  0.3806268502  
3904  ,  0.6324655904  
3905  ,  0.2606585894  
3906  ,  0.1012604144  
3907  ,  0.2743308817  
3908  ,  0.5587328715  
3909  ,  0.1300698874  
3910  ,  0.1361735893  
3911  ,  0.4764854884  
3912  ,  0.3226111637  
3913  ,  0.8543961913  
3914  ,  0.5345316935  
3915  ,  0.7101962340  
3916  ,  0.9075289163  
3917  ,  0.5248268075  
3918  ,  0.3981749931  
3919  ,  0.0433973205  
3920  ,  0.4889980773  
3921  ,  0.9766228217  
3922  ,  0.6358531449  
3923  ,  0.0061952574  
3924  ,  0.2076784570  
3925  ,  0.0948515275  
3926  ,  0.1708731346  
3927  ,  0.5929441206  
3928  ,  0.2881862850  
3929  ,  0.0832544939  
3930  ,  0.2600177007  
3931  ,  0.9301736503  
3932  ,  0.1597949156  
3933  ,  0.7267372662  
3934  ,  0.8301339763  
3935  ,  0.8921781060  
3936  ,  0.7353740043  
3937  ,  0.1797845393  
3938  ,  0.2384411145  
3939  ,  0.4447462386  
3940  ,  0.5046845912  
3941  ,  0.3113498337  
3942  ,  0.3631702628  
3943  ,  0.9989013337  
3944  ,  0.5986510819  
3945  ,  0.1374248482  
3946  ,  0.4300668355  
3947  ,  0.5553147984  
3948  ,  0.4802697836  
3949  ,  0.3730887783  
3950  ,  0.4819788202  
3951  ,  0.9215979492  
3952  ,  0.4188360240  
3953  ,  0.6346934416  
3954  ,  0.8970000305  
3955  ,  0.7824030274  
3956  ,  0.4037293619  
3957  ,  0.3237098300  
3958  ,  0.8615985595  
3959  ,  0.9048127689  
3960  ,  0.6537675100  
3961  ,  0.7237159337  
3962  ,  0.2054200873  
3963  ,  0.2594683676  
3964  ,  0.3785515915  
3965  ,  0.3411358989  
3966  ,  0.5033112583  
3967  ,  0.3391521958  
3968  ,  0.9479964599  
3969  ,  0.0216986602  
3970  ,  0.8513443403  
3971  ,  0.4556413465  
3972  ,  0.1264076662  
3973  ,  0.8734702597  
3974  ,  0.2229682302  
3975  ,  0.2965788751  
3976  ,  0.5272072512  
3977  ,  0.5274208808  
3978  ,  0.8113650929  
3979  ,  0.5231788079  
3980  ,  0.9444257942  
3981  ,  0.7678456984  
3982  ,  0.2643513291  
3983  ,  0.6903897214  
3984  ,  0.7177953429  
3985  ,  0.0623798334  
3986  ,  0.2183904538  
3987  ,  0.2702414014  
3988  ,  0.7869197668  
3989  ,  0.0243232521  
3990  ,  0.0372936186  
3991  ,  0.0604571673  
3992  ,  0.5913876766  
3993  ,  0.3374431593  
3994  ,  0.1625721000  
3995  ,  0.7585985900  
3996  ,  0.4727011933  
3997  ,  0.1749320963  
3998  ,  0.9811395611  
3999  ,  0.9835810419  
4000  ,  0.7344584490  
4001  ,  0.6441541795  
4002  ,  0.6169316691  
4003  ,  0.5260475478  
4004  ,  0.0169377728  
4005  ,  0.2873622852  
4006  ,  0.5527817621  
4007  ,  0.1081575976  
4008  ,  0.1426435133  
4009  ,  0.1711172826  
4010  ,  0.4882351146  
4011  ,  0.4344309824  
4012  ,  0.0882900479  
4013  ,  0.5940122684  
4014  ,  0.3402508621  
4015  ,  0.8149052400  
4016  ,  0.2405774102  
4017  ,  0.9454939421  
4018  ,  0.7927182836  
4019  ,  0.1419721061  
4020  ,  0.5908688620  
4021  ,  0.7458418531  
4022  ,  0.3007904294  
4023  ,  0.5016327403  
4024  ,  0.0260933256  
4025  ,  0.3993041780  
4026  ,  0.9569383831  
4027  ,  0.2011169774  
4028  ,  0.3712271493  
4029  ,  0.6913357952  
4030  ,  0.1241492965  
4031  ,  0.4935453352  
4032  ,  0.3400677511  
4033  ,  0.5609607227  
4034  ,  0.2434461501  
4035  ,  0.7811822871  
4036  ,  0.0505386517  
4037  ,  0.1802728355  
4038  ,  0.7209692679  
4039  ,  0.5783867916  
4040  ,  0.2607196265  
4041  ,  0.8714865566  
4042  ,  0.3017365032  
4043  ,  0.0157780694  
4044  ,  0.9815668203  
4045  ,  0.8929105502  
4046  ,  0.8359324931  
4047  ,  0.1664784692  
4048  ,  0.6232184820  
4049  ,  0.6260567034  
4050  ,  0.8438367870  
4051  ,  0.9758903775  
4052  ,  0.3304849391  
4053  ,  0.1935178686  
4054  ,  0.7861262856  
4055  ,  0.0761436811  
4056  ,  0.6642353587  
4057  ,  0.0404370251  
4058  ,  0.4451734977  
4059  ,  0.2670674764  
4060  ,  0.2843714713  
4061  ,  0.5096285897  
4062  ,  0.3242896817  
